,userId,rec_movieId,pred_rating
117,8,8636,1.4303269010022213
118,8,1036,1.4296691630148337
119,8,587,1.3986146563667963
120,9,32,1.5914905730391851
121,9,296,1.468064476764251
122,9,356,1.4105633884758939
123,9,1617,1.4072769123057129
124,9,2858,1.1344388781972528
125,9,2959,1.095999217295563
126,9,110,1.0619415934588594
127,9,1196,0.99761532241177675
128,9,265,0.98882040232908519
129,9,34,0.98841751894671481
130,9,1961,0.97263680097005967
131,9,1573,0.9429561299792204
132,9,1639,0.93760949901022062
133,9,1183,0.93651621421276132
134,9,260,0.92271484814076077
135,10,260,2.0381546464096769
136,10,541,1.2892592508884169
137,10,1270,1.2099430893594441
138,10,589,1.1264007770460895
139,10,2502,0.99854555725042915
140,10,1214,0.96059377576339766
141,10,47,0.90150403058577055
142,10,2959,0.90015617314393959
143,10,1259,0.86427167594265908
144,10,608,0.8478249327943419
145,10,296,0.84511214463604367
146,10,1784,0.8259041482742715
147,10,4993,0.79751800979045673
148,10,7153,0.78112600770473684
149,10,32,0.75230758938998643
150,11,2959,1.1487540215613676
151,11,608,1.0844750303708239
152,11,99114,0.80110758683006855
153,11,58559,0.79786839215629846
154,11,80463,0.79674628110418255
155,11,1732,0.74869131532436639
156,11,2502,0.73340822410458895
157,11,68157,0.66293503054713532
158,11,74458,0.66260780734196256
159,11,318,0.64252918131066195
160,11,4011,0.6364405618612955
161,11,1213,0.62986597015011714
162,11,70286,0.61246897690231017
163,11,48780,0.59483649795338212
164,11,111,0.57178856746432838
165,12,2858,0.76590358579031403
166,12,2762,0.75433577359330806
167,12,3578,0.6855676018054544
168,12,1278,0.64771318176291337
169,12,924,0.62263327323126627
170,12,2502,0.61987303363688251
171,12,3081,0.60230988164702848
172,12,3897,0.59617532276665419
173,12,1073,0.56609761100275269
174,12,1097,0.56235112431507117
175,12,3175,0.55561250810550789
176,12,3751,0.53382526980511757
177,12,296,0.5229028908451967
178,12,858,0.52026919891013257
179,12,3147,0.51970516499126229
180,13,5952,1.8598483604415372
181,13,7153,1.785620313763534
182,13,593,1.7067998042056485
183,13,1270,1.5966021676279079
184,13,8961,1.5339231381389988
185,13,2028,1.5131394551540778
186,13,588,1.2433059887336533
187,13,4995,1.168582639761244
188,13,364,1.0835775915052932
189,13,2959,1.0827355305901969
190,13,6539,1.0699998940737947
191,13,79132,1.055833231176162
192,13,34,1.0443080555398156
193,13,1704,1.0196591033104816
194,13,8360,1.0188936255224423
195,14,1210,0.75149661014206426
196,14,2858,0.7300711755121857
197,14,260,0.71118455428730964
198,14,1,0.66113190440379133
199,14,2762,0.62066786666862439
200,14,588,0.60726571452886169
201,14,2987,0.56612991983546468
202,14,2396,0.54641381713546555
203,14,4306,0.5448015006926743
204,14,1197,0.54133867262011215
205,14,1200,0.50001643928499173
206,14,3977,0.49919224691193936
207,14,1580,0.48576512244087222
208,14,1198,0.43359211457648406
209,14,1097,0.42966961593946057
210,15,3654,0.29677454650656954
211,15,154,0.28884361347698062
212,15,1944,0.28306261648564307
213,15,1959,0.28214387340784741
214,15,906,0.26446133574416253
215,15,48,0.26170907721209108
216,15,1295,0.26154838250306778
217,15,2300,0.26073784933955019
218,15,1298,0.26045576456785058
219,15,1271,0.25677486730118249
220,15,69757,0.25204818994117806
221,15,1966,0.24551972194907512
222,15,82459,0.24322567927215172
223,15,1257,0.24128567759334396
224,15,190,0.24120874784962429
225,16,2959,1.1627258024834342
226,16,1193,1.1026092606424696
227,16,4973,1.0984834141269202
228,16,4226,1.0645432327515554
229,16,1246,0.9435536857419129
230,16,1682,0.93420894802346677
231,16,296,0.92864261010629723
232,16,1617,0.90997181678704231
233,16,2571,0.8463571238270936
234,16,8784,0.79467284497716761
235,16,2324,0.74162192887332057
236,16,1784,0.73936766757452566
237,16,4011,0.717323849754958
238,16,47,0.70388377686351733
239,16,356,0.70130326121914899
240,17,1285,1.3502536208232061
241,17,4720,1.3043379115261042
242,17,1284,1.2450861155970894
243,17,2064,1.1895076690605499
244,17,1097,1.1653117695712552
245,17,2194,1.148094450853929
246,17,2529,1.125550854420136
247,17,5459,1.040855743399369
248,17,3910,1.0249131791178203
249,17,968,1.0229633266208606
250,17,76093,1.0054167645064158
251,17,3101,0.99206357339650864
252,17,1954,0.92606344244562866
253,17,40815,0.90518977350924246
254,17,22,0.90365670614624372
255,18,1073,3.0601516904465438
256,18,1356,2.524048373031075
257,18,3,2.4179135845825304
258,18,1,2.157828955571846
259,18,778,1.4452687323857911
260,18,1393,1.3349938726365971
261,18,1183,1.2455932117870971
262,18,637,1.1892205269304279
263,18,647,1.1866088541837307
264,18,135,1.1290493386388589
265,18,673,1.1211944838754402
266,18,112,1.0956897611535046
267,18,784,1.0331199898722307
268,18,761,1.023000097854639
269,18,107,1.0103508370228123
270,19,5060,2.573660414787514
271,19,497,2.5212461531417958
272,19,272,2.468783049084923
273,19,442,2.1602440539487988
274,19,919,2.146725464940384
275,19,538,2.1244109560957209
276,19,543,2.0662812466709211
277,19,616,2.0040222465518762
278,19,156,1.9068139597700626
279,19,909,1.850457347172245
280,19,362,1.8083258044859445
281,19,1243,1.7933368799543725
282,19,852,1.7709437812108924
283,19,144,1.7689143182872218
284,19,708,1.7513081545819285
285,20,5952,1.9111928514476553
286,20,589,1.7028398457173655
287,20,1197,1.6839452382675346
288,20,1223,1.6140598693998094
289,20,377,1.4522340938022054
290,20,8961,1.4160424022519731
291,20,1527,1.3889451005836349
292,20,2355,1.3364796239569987
293,20,648,1.3105463353306632
294,20,50,1.3052666420058117
295,20,1721,1.304311938926938
296,20,1265,1.1672702973403508
297,20,165,1.1347613525396694
298,20,1282,1.0998986560207
299,20,1262,1.0428665934672772
300,21,1258,2.8275614955883976
301,21,1230,2.2080328475280551
302,21,1220,2.1708409010963621
303,21,1242,2.0855009088714103
304,21,357,2.0561421741439871
305,21,1307,2.0096910484223605
306,21,1219,1.9572409634810701
307,21,1104,1.9401206396491744
308,21,1207,1.906169008080332
309,21,367,1.9001157340426009
310,21,1204,1.8692320243766827
311,21,596,1.8500651154022036
312,21,1197,1.8063611262293682
313,21,904,1.8058297652790678
314,21,1276,1.7665044525421609
315,22,2628,2.7410012887657142
316,22,2329,2.6564964982899366
317,22,2167,2.2315237297327317
318,22,5378,2.1315248235635122
319,22,1584,1.945422679615775
320,22,1127,1.9417680316259462
321,22,4308,1.8916206926396026
322,22,520,1.8576144048566829
323,22,7458,1.7023661085785244
324,22,733,1.6820135375014083
325,22,466,1.6706237460650706
326,22,6377,1.6411057710380565
327,22,1676,1.6278269575131157
328,22,4878,1.6010816117880839
329,22,1261,1.4906339801972079
330,23,364,0.72108693863344064
331,23,223,0.70467207318545377
332,23,308,0.63874223320081835
333,23,1249,0.57244617837664169
334,23,1968,0.55584768122094053
335,23,349,0.52902840742422153
336,23,161,0.52692845399408628
337,23,4190,0.51061629929196994
338,23,1094,0.50314069768609082
339,23,671,0.48585263644067367
340,23,3791,0.47685725389664746
341,23,2131,0.47340982413932498
342,23,3129,0.46660557742225717
343,23,474,0.46264103036786425
344,23,5010,0.44290714881340992
345,24,480,1.5721595230714931
346,24,349,1.3530814691305786
347,24,110,1.3227361196361351
348,24,733,1.3143978247417714
349,24,318,1.2011812841534009
350,24,608,1.1388889188006019
351,24,32,1.1296463308165734
352,24,1,1.0632160991184256
353,24,344,1.0626863728817633
354,24,593,1.0452493489556036
355,24,10,0.95380688664628466
356,24,153,0.94152248260889104
357,24,434,0.92027318375026512
358,24,47,0.90665343703717882
359,24,329,0.88636247371353949
360,25,733,1.6901340063168631
361,25,648,1.5825495275215899
362,25,736,1.5539916299345362
363,25,1,1.5236368967575622
364,25,62,1.4410974614300858
365,25,6,1.2918685262283971
366,25,141,1.2770207842525583
367,25,36,1.1320328109020203
368,25,25,1.0764132385098448
369,25,95,1.0051220745996536
370,25,376,0.98216307035072514
371,25,7,0.97620638854936692
372,25,805,0.97454351896460156
373,25,852,0.9351558919476759
374,25,708,0.91885852700433068
375,26,4878,2.8692985403155302
376,26,70286,2.4263831012827244
377,26,293,2.4226821809219823
378,26,46578,2.2903723512119094
379,26,48394,2.148481588939978
380,26,56367,2.0278766514922424
381,26,110,1.9917549065975799
382,26,33166,1.7977282284118485
383,26,74458,1.7893575467046345
384,26,4886,1.7851518158250372
385,26,1291,1.7454175403269545
386,26,56174,1.7419483696641422
387,26,1270,1.6548666001423995
388,26,30707,1.6319498296313815
389,26,34405,1.5733069355326752
390,27,608,1.8456581132681502
391,27,318,1.7972263961559549
392,27,2959,1.4735953117576412
393,27,1617,1.4581956321417335
394,27,2028,1.1844789726537013
395,27,47,1.1241271197044194
396,27,2571,1.0352048306566803
397,27,858,0.91424794080326333
398,27,1358,0.91381219713410355
399,27,1193,0.90781422195249561
400,27,2692,0.90181744982975054
401,27,1682,0.76602382477253639
402,27,32,0.71359910219086742
403,27,3176,0.69738012429375795
404,27,2580,0.67486819968116785
405,28,1247,1.8532606132191736
406,28,969,1.7693899625059391
407,28,1358,1.7568787818807783
408,28,912,1.7030120748836284
409,28,910,1.6834149165943237
410,28,923,1.5979967860817967
411,28,1207,1.4429931686137161
412,28,1304,1.4321080157786223
413,28,750,1.4307320465256312
414,28,2396,1.3407906952909601
415,28,527,1.227754655592928
416,28,1193,1.1702636467585408
417,28,1230,1.1690804498702225
418,28,911,1.1495852282740866
419,28,2064,1.0830615784447994
420,29,2959,0.69895221374410377
421,29,7153,0.68401283490166231
422,29,79132,0.65232433878282681
423,29,5952,0.6513240672808247
424,29,33794,0.6506669854006687
425,29,4993,0.58680445405990223
426,29,356,0.53391168255238153
427,29,54286,0.50567207104985701
428,29,59315,0.47228184212956092
429,29,296,0.47097884790293199
430,29,2336,0.43121250088640528
431,29,60069,0.4037099522560384
432,29,70286,0.40122110337297118
433,29,260,0.39362662138977633
434,29,32,0.38578850735976489
435,30,223,0.4795644260998736
436,30,4975,0.41073914558561375
437,30,442,0.40298905365194576
438,30,4874,0.35125563213077721
439,30,3916,0.34779510243027772
440,30,72998,0.34598372760691276
441,30,353,0.3420634662395422
442,30,994,0.31127145529647759
443,30,1693,0.29277529315845452
444,30,3624,0.27575383431522449
445,30,2020,0.25074559430426485
446,30,4019,0.24752529056140066
447,30,5903,0.24667829966064081
448,30,36,0.24602637963391599
449,30,1029,0.24248784730835032
450,31,48516,2.5188719265506103
451,31,4226,2.1445747967747515
452,31,1213,2.1004148383754555
453,31,1193,1.9927534218094034
454,31,48780,1.8412375459795851
455,31,1136,1.7961254841146963
456,31,2858,1.7876233790327869
457,31,1196,1.7701901107681852
458,31,6377,1.760828228137268
459,31,46578,1.6320155639814959
460,31,1,1.6306241617746307
461,31,60069,1.5981992834731464
462,31,79132,1.5717091370770366
463,31,4306,1.5334089663750876
464,31,56367,1.4797502108488594
465,32,10,2.6040154382161576
466,32,185,2.3568992543991998
467,32,329,2.2938025978425669
468,32,454,2.2915719213110517
469,32,161,2.1338919315391336
470,32,253,2.054265969476635
471,32,500,2.026576984508528
472,32,318,1.6986121931342602
473,32,593,1.541300115850031
474,32,34,1.5244197789901164
475,32,339,1.5099124159005703
476,32,474,1.4134116594211059
477,32,39,1.4086323391819913
478,32,587,1.3407794572355256
479,32,288,1.2543310602327091
480,33,1968,1.899818868224177
481,33,4226,1.6614022058553091
482,33,1732,1.5556864746399577
483,33,3160,1.4944855880364645
484,33,2716,1.4799910006628283
485,33,2318,1.4212820393170538
486,33,3039,1.4145124482147655
487,33,1923,1.4073673028364411
488,33,480,1.320462673215286
489,33,1288,1.2941863396925468
490,33,2700,1.2912543833938983
491,33,4816,1.2748199328871752
492,33,223,1.2184876761319594
493,33,4979,1.2066184012402132
494,33,2712,1.1946301716420815
495,34,1233,3.0190296598012556
496,34,111,2.187055061386908
497,34,1127,2.1464226253432548
498,34,1304,2.1234942381506183
499,34,903,2.1045746707665125
500,34,1203,1.9499087047674006
501,34,908,1.9494502686674444
502,34,1584,1.9161585203980458
503,34,1953,1.8789146868781978
504,34,1225,1.7926371325156887
505,34,3578,1.7473491779013886
506,34,2455,1.7257613959398899
507,34,161,1.688836684155764
508,34,1210,1.6846545371811916
509,34,223,1.6396515050304816
510,35,1221,0.37086829373277252
511,35,541,0.32285555408381672
512,35,1,0.29807014318195102
513,35,58559,0.29560759500196182
514,35,246,0.28429358568240798
515,35,2571,0.28136635578802194
516,35,1219,0.27209111365543343
517,35,3702,0.26294095783065141
518,35,608,0.26243159218541945
519,35,265,0.25934680396451365
520,35,1233,0.25574388601891701
521,35,3157,0.2539236923540229
522,35,616,0.25391679448986731
523,35,17,0.24092588377380059
524,35,1339,0.22716773034080562
525,36,150,2.6125015965014278
526,36,235,2.5443036468703135
527,36,608,2.3247238717688852
528,36,497,2.1372809677261855
529,36,337,2.1087097266728141
530,36,17,2.0550006272620407
531,36,47,1.9976552692777219
532,36,555,1.9187433182536766
533,36,247,1.8408351725790904
534,36,194,1.8088177468224467
535,36,342,1.7712819108919309
536,36,266,1.7339389013156792
537,36,471,1.7131003507838876
538,36,319,1.6528049098152202
539,36,589,1.6302387726155623
540,37,588,1.2731006125600699
541,37,2396,1.0140297642654847
542,37,4306,0.98428503093139896
543,37,318,0.98399265188042739
544,37,1247,0.97636736571231864
545,37,1097,0.9642675925470674
546,37,919,0.95364677993255142
547,37,3408,0.84827799578916951
548,37,858,0.84055398985427809
549,37,1682,0.84048559348662288
550,37,1721,0.81356535195972113
551,37,1704,0.80401854615737234
552,37,1259,0.72091344624755904
553,37,4246,0.70839198046277208
554,37,1221,0.69019886204011227
555,38,2028,2.1230750062366481
556,38,2542,2.0236584894564555
557,38,2329,2.0038760153137756
558,38,4011,1.952831168579839
559,38,1208,1.8865730363835569
560,38,4306,1.6248310264217298
561,38,6016,1.6111815462969687
562,38,99114,1.4731942805843996
563,38,1193,1.4204200173723835
564,38,3793,1.3785729206511799
565,38,5995,1.2710325932615953
566,38,48516,1.2528867386944491
567,38,1961,1.2036400940678615
568,38,3949,1.1974513651801724
569,38,1625,1.1859124501596663
570,39,349,2.1974615390457393
571,39,161,2.0069325603163835
572,39,292,1.9384101446229693
573,39,318,1.9310807794151992
574,39,329,1.8448420310069971
575,39,442,1.5065995323606358
576,39,163,1.4585276931452218
577,39,480,1.4491671624339379
578,39,32,1.446729005872863
579,39,608,1.4298608822394185
580,39,208,1.417585261094171
581,39,173,1.3838824562030918
582,39,185,1.3743107274693429
583,39,364,1.3442658734598352
584,39,589,1.3281600471736388
585,40,5952,2.4146909621960688
586,40,318,1.8638371920139714
587,40,1210,1.8601825458102339
588,40,59315,1.7985471581032897
589,40,2571,1.662557758349515
590,40,46578,1.4251347398457113
591,40,54286,1.4186226501835608
592,40,60069,1.4148066639334487
593,40,56367,1.4072176075303604
594,40,72998,1.3749177269526496
595,40,1291,1.3562758185592094
596,40,2502,1.3532361545949341
597,40,541,1.313649100999474
598,40,4878,1.2587070795319852
599,40,296,1.2246899631970645
600,41,2628,2.6891774868663552
601,41,3527,2.541714233821601
602,41,1584,2.5351108780159106
603,41,1653,1.971628554161492
604,41,3052,1.948024396281494
605,41,3994,1.7428511701865697
606,41,2985,1.7371380058290553
607,41,4886,1.7303490553573324
608,41,1215,1.7025513530048755
609,41,4571,1.6767895813594134
610,41,1380,1.6664127882576938
611,41,1274,1.6438314298712684
612,41,185,1.6370689329133514
613,41,3751,1.601595680252474
614,41,2167,1.5770413177042795
615,42,593,2.3991204223752103
616,42,1270,2.2548920362501406
617,42,1,2.012392859132841
618,42,54286,1.8728963336939166
619,42,3578,1.8584390370790311
620,42,1240,1.7861934515604356
621,42,6539,1.7495716901360781
622,42,377,1.6657554029533812
623,42,5418,1.5102529292990405
624,42,1197,1.482392949299719
625,42,150,1.4549286086673945
626,42,72998,1.3435551194906821
627,42,91500,1.3257014935618854
628,42,2115,1.2810149420021144
629,42,2959,1.230806311590831
630,43,1721,2.177476642683716
631,43,2599,1.8535336340478326
632,43,2762,1.4977995306219785
633,43,377,1.4955848106142955
634,43,364,1.2769154219343875
635,43,1923,1.2723544777711571
636,43,1270,1.1734893418088601
637,43,3253,1.1714990229639448
638,43,2580,1.1665737573246844
639,43,1042,1.1641872815859291
640,43,1641,1.1529632703796953
641,43,367,1.1529172766706197
642,43,2571,1.1467926538147302
643,43,2710,1.1415260807170244
644,43,1265,1.1148739769481772
645,44,1073,2.1885656471464068
646,44,832,1.7811957653434551
647,44,1356,1.6862734865999294
648,44,608,1.6528511710990919
649,44,7,1.5144050698249405
650,44,376,1.5046036514914953
651,44,852,1.383679003613826
652,44,653,1.3299691236441031
653,44,36,1.3073996851640366
654,44,708,1.2847345735037794
655,44,79,1.1630899142219751
656,44,719,1.118973057856588
657,44,762,1.0585277895558667
658,44,1210,1.0449428789411985
659,44,52,1.0313360799660505
660,45,2997,0.67797868992801469
661,45,912,0.65263868079142207
662,45,2571,0.59246499288268706
663,45,1206,0.53897835964888408
664,45,904,0.52278288620658142
665,45,3996,0.51790227082533014
666,45,908,0.51772237722158765
667,45,2858,0.50670458366696369
668,45,111,0.45465615537327841
669,45,913,0.43600924630486992
670,45,32,0.43517727404187068
671,45,541,0.42874974610165162
672,45,1097,0.42514634059300688
673,45,2396,0.4232038730884552
674,45,750,0.42070663001528014
675,46,2571,1.6795059975002029
676,46,59315,1.4974840423979425
677,46,54286,1.1964319126975109
678,46,6539,1.1784081093324914
679,46,1198,1.1465573544776195
680,46,54001,1.0183475183259587
681,46,60069,0.94667882076168031
682,46,72998,0.94092706478024446
683,46,68358,0.93171815452962292
684,46,4886,0.91905583501967336
685,46,40815,0.85840373439132001
686,46,1968,0.8537025175725369
687,46,318,0.83513530243932066
688,46,70286,0.81921647616670956
689,46,69844,0.80792181130504837
690,47,590,2.850294607760123
691,47,47,2.4569749046024736
692,47,318,2.3130774767894215
693,47,480,2.1005417332575096
694,47,364,1.9795854450794927
695,47,377,1.9343059346713778
696,47,454,1.7500880245165136
697,47,185,1.7452337352223408
698,47,356,1.662819628014524
699,47,589,1.4843930481420125
700,47,21,1.2338759287904892
701,47,34,1.1871442781877686
702,47,293,1.1786253355284506
703,47,225,1.156897113397428
704,47,339,1.1441585377663261
705,48,98491,1.1461585158707903
706,48,56587,0.98900086754981065
707,48,2064,0.90259846063703331
708,48,7090,0.8912409915256706
709,48,10,0.87291137117872475
710,48,60074,0.86729909093664004
711,48,1267,0.85445669291559301
712,48,1961,0.82840888216505992
713,48,31685,0.8105496921461901
714,48,2321,0.79109452957789128
715,48,58,0.77059858928039215
716,48,4235,0.74932776195782003
717,48,101864,0.73717211134481131
718,48,3408,0.72821562637937798
719,48,5464,0.71329832374885116
720,49,260,2.0753120730688641
721,49,1097,1.9164670259263434
722,49,32,1.6206581031857419
723,49,541,1.5571945394087057
724,49,1200,1.4315579981619369
725,49,62,1.3975094254927782
726,49,1240,1.3627323578149801
727,49,1250,1.327061508643504
728,49,1234,1.2911160104925528
729,49,1222,1.2724744116155917
730,49,858,1.2468755092709758
731,49,2529,1.1459256681180445
732,49,1207,1.1413646831897499
733,49,1527,1.1238391590929
734,49,595,1.1158974311541352
735,50,593,2.2589553755069431
736,50,592,2.1591695713284444
737,50,500,1.9582283955647939
738,50,588,1.8938052582786464
739,50,364,1.7942671536275687
740,50,153,1.7791804137657645
741,50,595,1.7245770131758573
742,50,329,1.7055011966467606
743,50,474,1.4732232431114618
744,50,350,1.4265155937628267
745,50,318,1.3604528533409868
746,50,288,1.314329655011492
747,50,266,1.312399639169217
748,50,508,1.305619008329878
749,50,225,1.2637552191171737
750,51,2762,1.6277672910248489
751,51,2858,0.92447786305415747
752,51,2716,0.88850011845214982
753,51,2712,0.75800093470067886
754,51,2706,0.7216108568216314
755,51,1513,0.71531335124918416
756,51,3793,0.68823176830445232
757,51,969,0.68714554716730047
758,51,3623,0.68661970508652526
759,51,785,0.67963841870999042
760,51,3176,0.65069364210159941
761,51,2959,0.64512912217733354
762,51,2707,0.63341086648152745
763,51,1387,0.62364321573471826
764,51,2710,0.62239405218901855
765,52,41566,1.283910297933311
766,52,69844,1.237784695201674
767,52,81834,1.2151626497816834
768,52,88125,1.2139221000195448
769,52,4995,1.0873547545387208
770,52,2997,1.0554129965350059
771,52,3481,0.93949496825011503
772,52,2599,0.91197279427183853
773,52,3408,0.87653298779560673
774,52,4034,0.87350810819528513
775,52,3911,0.85484976229671372
776,52,5991,0.83334099543182139
777,52,81845,0.82571272738824053
778,52,2908,0.82326481292868881
779,52,6711,0.81716513070751207
780,53,2858,1.2266697495438998
781,53,2959,0.9584251960500727
782,53,1617,0.80995207269731817
783,53,2683,0.78961261070558975
784,53,2028,0.76614638732813822
785,53,2692,0.73735430366676225
786,53,2712,0.7190969142235788
787,53,785,0.70772666534195039
788,53,2881,0.68510210128268867
789,53,2599,0.66453714912772088
790,53,2580,0.6472318058865496
791,53,3176,0.63551984998488986
792,53,3578,0.62873388383305995
793,53,2355,0.61489793556010808
794,53,593,0.59640080952165553
795,54,58559,1.7790607707225843
796,54,72998,0.92715476909128347
797,54,74458,0.87553995470553603
798,54,49530,0.84275995763722
799,54,50872,0.82500667365347991
800,54,59315,0.77484182677084945
801,54,2959,0.77476528610390805
802,54,8644,0.73666347979561286
803,54,7153,0.73432785771704956
804,54,46578,0.6974528260968389
805,54,63082,0.69592369040382196
806,54,5989,0.6886632344362511
807,54,7293,0.66200434817981657
808,54,70286,0.65141646761638661
809,54,8874,0.64949777087583371
810,55,62,2.5327023871641479
811,55,3,2.3992151202445369
812,55,1356,2.366354043933816
813,55,25,2.0337423698910917
814,55,852,1.8899433211008874
815,55,36,1.7589243136750854
816,55,628,1.6979412337229711
817,55,52,1.4490302936577144
818,55,762,1.427876997905525
819,55,17,1.3946643084329842
820,55,1393,1.2930749654318912
821,55,1210,1.2587862052671597
822,55,673,1.1433005594903982
823,55,86,1.1022157839542848
824,55,135,1.0909923692988073
825,56,109374,0.82834729100057425
826,56,3450,0.74838936051385041
827,56,3535,0.74737222501704514
828,56,30810,0.73632182968016568
829,56,48774,0.65343945190774455
830,56,86882,0.65138907720363393
831,56,4308,0.63744412740690837
832,56,2174,0.63423795717099707
833,56,454,0.63408997140680112
834,56,96821,0.61943755304313586
835,56,3033,0.61903483005754711
836,56,3753,0.5860050737120579
837,56,6001,0.5730897097825367
838,56,2109,0.56588955544902997
839,56,45517,0.55960046574416256
840,57,2406,2.7054462205667433
841,57,1172,2.4867634501424618
842,57,1090,2.1769018820889574
843,57,1183,2.1480441978939173
844,57,1300,2.0593090733699793
845,57,515,2.0105578409351335
846,57,4995,1.932567730858648
847,57,2716,1.8792209959675477
848,57,1285,1.8717945309341746
849,57,2352,1.7826928491794192
850,57,1247,1.7424856254821799
851,57,1682,1.7403737897463967
852,57,1096,1.7227769951004608
853,57,541,1.6241190240096115
854,57,2248,1.5942800353327005
855,58,588,1.172616988692845
856,58,913,1.0920440604232433
857,58,1387,1.0495608029161867
858,58,3363,1.003818147690293
859,58,1304,0.96533712043099329
860,58,3548,0.94877606578242624
861,58,2881,0.90642723049786667
862,58,3203,0.90255777296693029
863,58,1220,0.89543174563040751
864,58,1086,0.88780357880857497
865,58,3751,0.87456562940922855
866,58,942,0.86075527181233014
867,58,3753,0.85934397373694393
868,58,541,0.85721424230273413
869,58,3471,0.85433719239477424
870,59,4226,2.0058063810595534
871,59,260,1.785437004321115
872,59,6539,1.689713886223231
873,59,2762,1.6438427707174215
874,59,2571,1.5648107805628744
875,59,6377,1.5204049175475192
876,59,1704,1.4151296570373932
877,59,1,1.3633180716074056
878,59,2324,1.3598416195532665
879,59,2502,1.358722770191986
880,59,457,1.3072640549026688
881,59,1617,1.2484805214011256
882,59,3793,1.1995489094477036
883,59,608,1.1618056639732086
884,59,364,1.1588223301555194
885,60,1206,1.8200754966990633
886,60,2858,1.7528758428522266
887,60,6711,1.5430861539453222
888,60,1222,1.4712601487510377
889,60,1213,1.3897673054645971
890,60,293,1.3552386265831788
891,60,1199,1.2541003885656161
892,60,1193,1.217329760736505
893,60,7022,1.0995748633966398
894,60,223,1.0539784987072405
895,60,527,1.0285560460129823
896,60,50,1.0271613400968518
897,60,1089,0.96794393614857677
898,60,3000,0.96098263692087249
